owner,repo_name,pull_number,url,first_commit_changefile,total_changefile
brentyi,tyro,276,https://github.com/brentyi/tyro/pull/276,pyproject.toml;src/tyro/_resolver.py;tests/test_positional_min_py38.py;tests/test_py311_generated/test_positional_min_py38_generated.py,.github/workflows/pytest.yml;CLAUDE.md;pyproject.toml;src/tyro/_argparse_formatter.py;src/tyro/_arguments.py;src/tyro/_cli.py;src/tyro/_resolver.py;src/tyro/_strings.py;src/tyro/constructors/_primitive_spec.py;src/tyro/extras/_choices_type.py;tests/conftest.py;tests/test_conf.py;tests/test_flax_exclude_py313.py;tests/test_initvar.py;tests/test_positional.py;tests/test_positional_min_py38.py;tests/test_py311_generated/test_conf_generated.py;tests/test_py311_generated/test_flax_exclude_py313_generated.py;tests/test_py311_generated/test_initvar_generated.py;tests/test_py311_generated/test_positional_generated.py;tests/test_py311_generated/test_positional_min_py38_generated.py;tests/test_py311_generated/test_typeddict_readonly_generated.py;tests/test_typeddict_readonly.py
waldzellai,waldzell-mcp,28,https://github.com/waldzellai/waldzell-mcp/pull/28,.github/workflows/ci.yml;.github/workflows/publish.yml;.github/workflows/smithery.yml,.github/workflows/ci.yml;.github/workflows/publish.yml;.github/workflows/smithery.yml
etalab,admin_api_entreprise,1835,https://github.com/etalab/admin_api_entreprise/pull/1835,app/controllers/admin/users_controller.rb;spec/features/admin/users_spec.rb,app/controllers/admin/users_controller.rb;spec/features/admin/users_spec.rb
giselles-ai,giselle,556,https://github.com/giselles-ai/giselle/pull/556,packages/giselle-engine/src/core/generations/generate-text.ts,packages/giselle-engine/src/core/generations/generate-text.ts
coder,coder,17035,https://github.com/coder/coder/pull/17035,.github/actions/setup-go/action.yaml;cryptorand/errors_go123_test.go;cryptorand/errors_go124_test.go;flake.nix;go.mod,.github/actions/setup-go/action.yaml;.golangci.yaml;Makefile;agent/agent.go;agent/agentcontainers/containers_dockercli.go;agent/agentrsa/key_test.go;agent/agentssh/agentssh.go;agent/agentssh/x11.go;agent/apphealth.go;agent/metrics.go;agent/reconnectingpty/buffered.go;agent/reconnectingpty/screen.go;apiversion/apiversion.go;apiversion/apiversion_test.go;cli/agent.go;cli/clistat/disk.go;cli/clitest/golden.go;cli/cliui/cliui.go;cli/cliui/parameter.go;cli/cliui/prompt.go;cli/cliui/provisionerjob.go;cli/cliui/provisionerjob_test.go;cli/cliui/select.go;cli/cliutil/levenshtein/levenshtein.go;cli/configssh.go;cli/create.go;cli/exp_errors.go;cli/externalauth.go;cli/externalauth_test.go;cli/gitaskpass.go;cli/gitaskpass_test.go;cli/gitssh.go;cli/help.go;cli/login.go;cli/open.go;cli/remoteforward.go;cli/resetpassword.go;cli/root.go;cli/server.go;cli/server_test.go;cli/ssh.go;cli/ssh_test.go;cli/templateedit.go;cli/templatepush_test.go;cli/util.go;cli/vscodessh.go;cmd/cliui/main.go;cmd/coder/main.go;coderd/agentapi/logs.go;coderd/apidoc/docs.go;coderd/apidoc/swagger.json;coderd/apikey.go;coderd/apikey/apikey_test.go;coderd/audit.go;coderd/audit/audit.go;coderd/audit/diff.go;coderd/audit/request.go;coderd/autobuild/lifecycle_executor_internal_test.go;coderd/autobuild/lifecycle_executor_test.go;coderd/coderd.go;coderd/coderdtest/authorize_test.go;coderd/coderdtest/coderdtest.go;coderd/coderdtest/oidctest/idp.go;coderd/coderdtest/swaggerparser.go;coderd/cryptokeys/cache_test.go;coderd/database/dbauthz/dbauthz.go;coderd/database/dbauthz/setup_test.go;coderd/database/dbfake/builder.go;coderd/database/dbmem/dbmem.go;coderd/database/dbmock/dbmock.go;coderd/database/lock.go;coderd/database/migrations/migrate_test.go;coderd/database/modelmethods.go;coderd/database/pglocks.go;coderd/database/querier_test.go;coderd/devtunnel/tunnel_test.go;coderd/externalauth/externalauth.go;coderd/healthcheck/derphealth/derp.go;coderd/healthcheck/workspaceproxy_test.go;coderd/httpapi/queryparams.go;coderd/httpmw/apikey.go;coderd/httpmw/cors.go;coderd/httpmw/recover_test.go;coderd/insights.go;coderd/members.go;coderd/metricscache/metricscache_test.go;coderd/notifications/dispatch/smtp.go;coderd/notifications/manager.go;coderd/notifications/manager_test.go;coderd/notifications/metrics_test.go;coderd/notifications/notifier.go;coderd/prometheusmetrics/aggregator_test.go;coderd/prometheusmetrics/insights/metricscollector.go;coderd/prometheusmetrics/prometheusmetrics_test.go;coderd/provisionerdserver/provisionerdserver.go;coderd/rbac/authz_test.go;coderd/rbac/regosql/compile.go;coderd/schedule/template.go;coderd/searchquery/search.go;coderd/telemetry/telemetry.go;coderd/templates.go;coderd/templateversions.go;coderd/tracing/exporter.go;coderd/tracing/slog.go;coderd/tracing/slog_test.go;coderd/updatecheck/updatecheck.go;coderd/userauth.go;coderd/userauth_test.go;coderd/users.go;coderd/util/syncmap/map.go;coderd/util/tz/tz_linux.go;coderd/workspaceagents.go;coderd/workspaceagents_test.go;coderd/workspaceapps/apptest/apptest.go;coderd/workspaceapps/apptest/setup.go;coderd/workspaceapps/appurl/appurl.go;coderd/workspaceapps/db.go;coderd/workspaceapps/proxy.go;coderd/workspacebuilds.go;coderd/workspaces_test.go;coderd/workspacestats/reporter.go;coderd/workspaceupdates.go;coderd/workspaceupdates_test.go;codersdk/agentsdk/agentsdk.go;codersdk/agentsdk/convert.go;codersdk/agentsdk/logs.go;codersdk/agentsdk/logs_internal_test.go;codersdk/deployment.go;codersdk/richparameters.go;codersdk/templatevariables.go;codersdk/workspacesdk/agentconn.go;codersdk/workspacesdk/dialer_test.go;codersdk/workspacesdk/workspacesdk.go;cryptorand/errors_go123_test.go;cryptorand/errors_go124_test.go;cryptorand/numbers.go;cryptorand/strings.go;cryptorand/strings_test.go;docs/reference/api/schemas.md;dogfood/coder/Dockerfile;enterprise/audit/audit.go;enterprise/audit/filter.go;enterprise/cli/proxyserver.go;enterprise/coderd/coderd.go;enterprise/coderd/groups.go;enterprise/coderd/jfrog.go;enterprise/coderd/license/license.go;enterprise/coderd/notifications.go;enterprise/coderd/portsharing/portsharing.go;enterprise/coderd/provisionerdaemons_test.go;enterprise/coderd/proxyhealth/proxyhealth.go;enterprise/coderd/schedule/template.go;enterprise/coderd/scim.go;enterprise/coderd/workspaceagents_test.go;enterprise/coderd/workspaceproxy.go;enterprise/coderd/workspacequota.go;enterprise/dbcrypt/cipher_internal_test.go;enterprise/dbcrypt/dbcrypt_internal_test.go;enterprise/replicasync/replicasync.go;enterprise/wsproxy/wsproxy.go;enterprise/wsproxy/wsproxysdk/wsproxysdk.go;flake.nix;go.mod;go.sum;helm/provisioner/tests/chart_test.go;provisioner/terraform/cleanup.go;provisioner/terraform/install.go;provisioner/terraform/provision_test.go;provisioner/terraform/resources.go;provisioner/terraform/resources_test.go;provisioner/terraform/serve.go;provisioner/terraform/serve_internal_test.go;provisioner/terraform/testdata/resources/version.txt;provisioner/terraform/tfparse/tfparse.go;provisionerd/proto/version.go;provisionerd/provisionerd.go;provisionerd/provisionerd_test.go;provisionerd/runner/runner.go;provisionersdk/archive.go;pty/pty_linux.go;pty/ptytest/ptytest.go;pty/ssh_other.go;scaletest/agentconn/run.go;scaletest/dashboard/chromedp.go;scaletest/harness/strategies.go;scaletest/workspacetraffic/conn.go;scripts/apitypings/main.go;scripts/clidocgen/gen.go;scripts/dbgen/main.go;scripts/echoserver/main.go;scripts/migrate-test/main.go;scripts/release/main.go;scripts/testidp/main.go;support/support.go;tailnet/conn.go;tailnet/controllers_test.go;tailnet/convert.go;tailnet/coordinator.go;tailnet/peer.go;tailnet/proto/version.go;tailnet/service.go;tailnet/tailnettest/coordinateemock.go;tailnet/tailnettest/coordinatormock.go;tailnet/tailnettest/subscriptionmock.go;tailnet/tailnettest/workspaceupdatesprovidermock.go;tailnet/telemetry.go;tailnet/telemetry_internal_test.go;tailnet/test/peer.go;testutil/port.go;vpn/router.go;vpn/serdes.go;vpn/speaker_internal_test.go;vpn/tunnel.go
giselles-ai,giselle,566,https://github.com/giselles-ai/giselle/pull/566,internal-packages/workflow-designer-ui/src/header/component.tsx,internal-packages/workflow-designer-ui/src/header/component.tsx
giselles-ai,giselle,508,https://github.com/giselles-ai/giselle/pull/508,packages/giselle-engine/src/core/github/handle-webhook.ts,.github/workflows/ci.yml;CONTRIBUTING.md;README.md;apps/playground/.gitignore;apps/playground/README.md;apps/playground/app/workspaces/[workspaceId]/page.tsx;apps/playground/package.json;apps/studio.giselles.ai/.env.example;apps/studio.giselles.ai/README.md;apps/studio.giselles.ai/app/(auth)/login/login.ts;apps/studio.giselles.ai/app/(auth)/password_reset/complete/page.tsx;apps/studio.giselles.ai/app/(auth)/password_reset/new_password/actions.ts;apps/studio.giselles.ai/app/(main)/apps/actions.ts;apps/studio.giselles.ai/app/(main)/apps/components.tsx;apps/studio.giselles.ai/app/(main)/apps/layout.tsx;apps/studio.giselles.ai/app/(main)/apps/page.tsx;apps/studio.giselles.ai/app/(main)/nav.tsx;apps/studio.giselles.ai/app/(main)/settings/account/authentication/page.tsx;apps/studio.giselles.ai/app/(main)/settings/account/general/page.tsx;apps/studio.giselles.ai/app/(main)/settings/account/layout.tsx;apps/studio.giselles.ai/app/(main)/settings/account/page.tsx;apps/studio.giselles.ai/app/(main)/settings/account/v2/github-authentication.tsx;apps/studio.giselles.ai/app/(main)/settings/account/v2/google-authentication.tsx;apps/studio.giselles.ai/app/(main)/settings/account/v2/page.tsx;apps/studio.giselles.ai/app/(main)/settings/account/v2/user-teams.tsx;apps/studio.giselles.ai/app/(main)/settings/components/v2/github-authentication-presentation.tsx;apps/studio.giselles.ai/app/(main)/settings/components/v2/google-authentication-presentation.tsx;apps/studio.giselles.ai/app/(main)/settings/components/v2/menu-link.tsx;apps/studio.giselles.ai/app/(main)/settings/components/v2/provider-connection-button.tsx;apps/studio.giselles.ai/app/(main)/settings/integration/v2/github-integration.tsx;apps/studio.giselles.ai/app/(main)/settings/settings-layout-v2.tsx;apps/studio.giselles.ai/app/(main)/settings/team/actions.ts;apps/studio.giselles.ai/app/(main)/settings/team/components/v2/agent-time-usage.tsx;apps/studio.giselles.ai/app/(main)/settings/team/layout.tsx;apps/studio.giselles.ai/app/(main)/settings/team/v2/agent-usage-table.tsx;apps/studio.giselles.ai/app/(main)/settings/team/v2/agent-usage.tsx;apps/studio.giselles.ai/app/(main)/settings/team/v2/delete-team.tsx;apps/studio.giselles.ai/app/(main)/settings/team/v2/team-members-form.tsx;apps/studio.giselles.ai/app/(main)/settings/team/v2/team-members-list-item.tsx;apps/studio.giselles.ai/app/(main)/settings/team/v2/team-name-form.tsx;apps/studio.giselles.ai/app/(main)/v2/layout.tsx;apps/studio.giselles.ai/app/(main)/v2/nav.tsx;apps/studio.giselles.ai/app/(playground)/p/[agentId]/page.tsx;apps/studio.giselles.ai/app/(playground)/p/[agentId]/prev/beta-proto/components/icons/gennode.tsx;apps/studio.giselles.ai/app/giselle-engine.ts;apps/studio.giselles.ai/app/globals.css;apps/studio.giselles.ai/app/webhooks/github/handle_event.ts;apps/studio.giselles.ai/app/webhooks/github/route.ts;apps/studio.giselles.ai/app/webhooks/github/utils.ts;apps/studio.giselles.ai/app/workspaces/[workspaceId]/actions.ts;apps/studio.giselles.ai/app/workspaces/[workspaceId]/layout.tsx;apps/studio.giselles.ai/app/workspaces/[workspaceId]/page.tsx;apps/studio.giselles.ai/drizzle/schema.ts;apps/studio.giselles.ai/migrations/0029_lame_senator_kelly.sql;apps/studio.giselles.ai/migrations/meta/0029_snapshot.json;apps/studio.giselles.ai/migrations/meta/_journal.json;apps/studio.giselles.ai/next.config.ts;apps/studio.giselles.ai/package.json;apps/studio.giselles.ai/packages/components/toolbar.tsx;apps/studio.giselles.ai/packages/icons/gennode.tsx;apps/studio.giselles.ai/packages/lib/fetch-usage-limits.ts;apps/studio.giselles.ai/packages/lib/on-consume-agent-time.ts;apps/studio.giselles.ai/packages/lib/usage-limits.ts;apps/studio.giselles.ai/services/accounts/components/v2/user-button/user-button.tsx;apps/studio.giselles.ai/services/teams/actions/create-checkout-session.ts;apps/studio.giselles.ai/services/teams/components/v2/team-creation-form.tsx;apps/studio.giselles.ai/services/teams/components/v2/team-creation.tsx;apps/studio.giselles.ai/services/teams/fetch-user-teams.ts;apps/studio.giselles.ai/services/teams/types.ts;apps/studio.giselles.ai/services/usage-based-billing/agent-time-usage-dao.ts;apps/studio.giselles.ai/services/usage-based-billing/agent-time-usage.test.ts;apps/studio.giselles.ai/services/usage-based-billing/agent-time-usage.ts;apps/studio.giselles.ai/services/usage-based-billing/index.ts;apps/studio.giselles.ai/services/usage-based-billing/report-agent-time-usage.ts;apps/studio.giselles.ai/services/usage-based-billing/types.ts;apps/studio.giselles.ai/tailwind.config.ts;docs/packages-license.md;docs/vibe/01-introduction.md;docs/vibe/03-clean-prs.md;internal-packages/workflow-designer-ui/src/editor/connector/component.tsx;internal-packages/workflow-designer-ui/src/editor/index.tsx;internal-packages/workflow-designer-ui/src/editor/node/node.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/generation-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/index.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/input-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/model-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/prompt-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/text-generation-node-properties-panel/generation-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/text-generation-node-properties-panel/index.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/text-generation-node-properties-panel/input-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/ui/properties-panel.tsx;internal-packages/workflow-designer-ui/src/editor/tool/toolbar/component.tsx;internal-packages/workflow-designer-ui/src/header/component.tsx;internal-packages/workflow-designer-ui/src/hooks/usage-limits.ts;internal-packages/workflow-designer-ui/src/icons/data.tsx;internal-packages/workflow-designer-ui/src/icons/gennode.tsx;internal-packages/workflow-designer-ui/src/icons/globe.tsx;internal-packages/workflow-designer-ui/src/icons/index.ts;internal-packages/workflow-designer-ui/src/icons/panel-close.tsx;internal-packages/workflow-designer-ui/src/icons/panel-open.tsx;internal-packages/workflow-designer-ui/src/icons/prompt.tsx;internal-packages/workflow-designer-ui/src/icons/sparkles.tsx;internal-packages/workflow-designer-ui/src/icons/stack-blicks.tsx;internal-packages/workflow-designer-ui/src/icons/willi.tsx;internal-packages/workflow-designer-ui/src/ui/generation-view.tsx;internal-packages/workflow-designer-ui/src/ui/slider.tsx;internal-packages/workflow-designer-ui/src/ui/tooltip.tsx;internal-packages/workflow-designer-ui/src/ui/usage-limit-warning.tsx;internal-packages/workflow-designer-ui/src/viewer/index.tsx;package.json;packages/generation-runner/package.json;packages/generation-runner/src/react/contexts/generation-runner-system.tsx;packages/generation-runner/src/react/generation-runner.tsx;packages/giselle-engine/package.json;packages/giselle-engine/src/core/error.ts;packages/giselle-engine/src/core/generations/cancel-generation.ts;packages/giselle-engine/src/core/generations/generate-image.ts;packages/giselle-engine/src/core/generations/generate-text.ts;packages/giselle-engine/src/core/generations/index.ts;packages/giselle-engine/src/core/generations/types.ts;packages/giselle-engine/src/core/generations/utils.ts;packages/giselle-engine/src/core/github/handle-webhook.ts;packages/giselle-engine/src/core/index.ts;packages/giselle-engine/src/core/types.ts;packages/giselle-engine/src/http/router.ts;packages/giselle-engine/src/next/next-giselle-engine.test.ts;packages/language-model/src/google.ts;packages/language-model/src/openai.ts;packages/run/src/react/contexts/run-system.tsx;packages/telemetry/package.json;packages/telemetry/src/index.ts;packages/telemetry/src/react/context.tsx;packages/telemetry/src/react/index.ts;packages/telemetry/src/types.ts;packages/telemetry/tsconfig.json;packages/telemetry/tsup.config.ts;packages/telemetry/turbo.json;packages/workflow-designer/package.json;packages/workflow-designer/src/is-supported-connection.test.ts;packages/workflow-designer/src/is-supported-connection.ts;packages/workflow-designer/src/react/workflow-designer-context.tsx;packages/workflow-designer/src/workflow-designer.ts;packages/workflow-designer/turbo.json;packages/workspace/package.json;packages/workspace/src/react/workspace.tsx;pnpm-lock.yaml;pnpm-workspace.yaml;turbo/generators/templates/package.json.hbs
ltwlf,json-diff-ts,217,https://github.com/ltwlf/json-diff-ts/pull/217,package.json,package.json
qltysh,qlty,1592,https://github.com/qltysh/qlty/pull/1592,qlty-check/src/tool/ruby/sys/linux.rs,.qlty/qlty.toml;qlty-check/src/tool/ruby/sys/linux.rs
yumemi-inc,Tart,74,https://github.com/yumemi-inc/Tart/pull/74,tart-compose/src/commonMain/kotlin/io/yumemi/tart/compose/ViewStore.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/ExceptionHandler.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StateSaver.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/Store.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/TartStore.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreBaseTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreExceptionTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreSaverTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreTransitionTest.kt;tart-logging/src/commonTest/kotlin/io/yumemi/tart/logging/LoggingMiddlewareTest.kt;tart-message/src/commonMain/kotlin/io/yumemi/tart/message/MessageMiddleware.kt,README.md;gradle/libs.versions.toml;tart-compose/src/commonMain/kotlin/io/yumemi/tart/compose/ViewStore.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/ExceptionHandler.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/Middleware.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/StateSaver.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/Store.kt;tart-core/src/commonMain/kotlin/io/yumemi/tart/core/TartStore.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreBaseTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreExceptionTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreSaverTest.kt;tart-core/src/commonTest/kotlin/io/yumemi/tart/core/StoreTransitionTest.kt;tart-logging/src/commonMain/kotlin/io/yumemi/tart/logging/LoggingMiddleware.kt;tart-logging/src/commonTest/kotlin/io/yumemi/tart/logging/LoggingMiddlewareTest.kt;tart-message/src/commonMain/kotlin/io/yumemi/tart/message/Message.kt;tart-message/src/commonMain/kotlin/io/yumemi/tart/message/MessageMiddleware.kt;tart-message/src/commonTest/kotlin/io/yumemi/tart/message/MessageMiddlewareTest.kt
rishikanthc,Scriberr,92,https://github.com/rishikanthc/Scriberr/pull/92,.github/workflows/Main Cuda Docker Build.yml;.github/workflows/Main Docker Build.yml;.github/workflows/Nightly Cuda Docker Build.yml;.github/workflows/Nightly Docker Build.yml;.github/workflows/actions-release.yml;.github/workflows/version-and-release.yml,.github/workflows/Main Cuda Docker Build.yml;.github/workflows/Main Docker Build.yml;.github/workflows/Nightly Cuda Docker Build.yml;.github/workflows/Nightly Docker Build.yml;.github/workflows/actions-release.yml;.github/workflows/version-and-release.yml;diarize.py;src/lib/server/transcription.ts;src/routes/+page.svelte;src/routes/WhisperSetup.svelte;src/routes/components/FilePanel.svelte;src/routes/components/UploadPanel.svelte;src/routes/components/files-sidebar.svelte;transcribe.py
nerfstudio-project,viser,421,https://github.com/nerfstudio-project/viser/pull/421,docs/README.md;docs/requirements.txt;docs/source/camera_handles.rst;docs/source/client_handles.rst;docs/source/conf.py;docs/source/conventions.md;docs/source/conventions.rst;docs/source/development.md;docs/source/development.rst;docs/source/events.rst;docs/source/extras.md;docs/source/extras.rst;docs/source/gui_api.rst;docs/source/gui_handles.rst;docs/source/icons.rst;docs/source/index.rst;docs/source/infrastructure.md;docs/source/infrastructure.rst;docs/source/scene_api.rst;docs/source/scene_handles.rst;docs/source/server.md;docs/source/server.rst;docs/source/state_serializer.rst;docs/source/transforms.md;docs/source/transforms.rst;examples/11_colmap_visualizer.py;src/viser/_scene_api.py;src/viser/client/src/ThreeAssets.tsx,docs/README.md;docs/requirements.txt;docs/source/camera_handles.rst;docs/source/client_handles.rst;docs/source/conf.py;docs/source/conventions.md;docs/source/conventions.rst;docs/source/development.md;docs/source/development.rst;docs/source/events.rst;docs/source/extras.md;docs/source/extras.rst;docs/source/gui_api.rst;docs/source/gui_handles.rst;docs/source/icons.rst;docs/source/index.rst;docs/source/infrastructure.md;docs/source/infrastructure.rst;docs/source/scene_api.rst;docs/source/scene_handles.rst;docs/source/server.md;docs/source/server.rst;docs/source/state_serializer.rst;docs/source/transforms.md;docs/source/transforms.rst;examples/11_colmap_visualizer.py;src/viser/_scene_api.py;src/viser/client/package.json;src/viser/client/src/App.tsx;src/viser/client/src/ControlPanel/ControlPanel.tsx;src/viser/client/src/CsmDirectionalLight.tsx;src/viser/client/src/SceneTree.tsx;src/viser/client/src/ThreeAssets.tsx;src/viser/client/yarn.lock;src/viser/infra/_infra.py
commontoolsinc,labs,875,https://github.com/commontoolsinc/labs/pull/875,charm/src/commands.ts,charm/src/commands.ts;llm/src/prompts/recipe-fix.ts
commontoolsinc,labs,909,https://github.com/commontoolsinc/labs/pull/909,charm/src/charm.ts;charm/test/charm-references.test.ts;charm/test/reference-detection.test.ts;jumble/src/hooks/use-charm-references.ts;jumble/src/views/CharmDetailView.tsx;runner/src/index.ts,charm/src/charm.ts;charm/test/charm-references.test.ts;charm/test/reference-detection.test.ts;jumble/src/hooks/use-charm-references.ts;jumble/src/views/CharmDetailView.tsx;runner/src/index.ts
waldzellai,waldzell-mcp,29,https://github.com/waldzellai/waldzell-mcp/pull/29,.github/workflows/ci.yml;.github/workflows/publish.yml;.github/workflows/smithery.yml,.github/workflows/ci.yml;.github/workflows/publish.yml;.github/workflows/smithery.yml
commontoolsinc,labs,887,https://github.com/commontoolsinc/labs/pull/887,jumble/src/components/CommandCenter.tsx;jumble/src/utils/charms.ts,jumble/src/components/CommandCenter.tsx;jumble/src/utils/charms.ts
coder,coder,17132,https://github.com/coder/coder/pull/17132,coderd/userauth.go,coderd/domain_error_test.go;coderd/userauth.go;coderd/userauth_test.go
shandley,awesome-virome,46,https://github.com/shandley/awesome-virome/pull/46,.github/workflows/github-pages.yml,.github/workflows/github-pages.yml
giselles-ai,giselle,555,https://github.com/giselles-ai/giselle/pull/555,internal-packages/workflow-designer-ui/src/editor/tool/toolbar/state.tsx,CLAUDE.md;apps/playground/README.md;apps/playground/package.json;apps/studio.giselles.ai/app/(auth)/password_reset/new_password/actions.ts;apps/studio.giselles.ai/app/(main)/settings/account/account-display-name-form.tsx;apps/studio.giselles.ai/app/(main)/settings/team/team-name-form.tsx;apps/studio.giselles.ai/app/(main)/v2/layout.tsx;apps/studio.giselles.ai/app/(main)/v2/nav.tsx;apps/studio.giselles.ai/package.json;apps/studio.giselles.ai/services/accounts/components/v2/user-button/user-button.tsx;docs/vibe/01-introduction.md;internal-packages/workflow-designer-ui/src/editor/connector/component.tsx;internal-packages/workflow-designer-ui/src/editor/index.tsx;internal-packages/workflow-designer-ui/src/editor/node/node.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/generation-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/index.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/image-generation-node-properties-panel/input-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/text-generation-node-properties-panel/generation-panel.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/text-generation-node-properties-panel/index.tsx;internal-packages/workflow-designer-ui/src/editor/properties-panel/text-generation-node-properties-panel/input-panel.tsx;internal-packages/workflow-designer-ui/src/editor/tool/toolbar/component.tsx;internal-packages/workflow-designer-ui/src/editor/tool/toolbar/state.tsx;internal-packages/workflow-designer-ui/src/header/component.tsx;internal-packages/workflow-designer-ui/src/ui/slider.tsx;packages/data-mod/package.json;packages/data-mod/src/index.ts;packages/data-mod/src/mods/fix-typo-accesor-to-accessor.ts;packages/data-mod/src/utils.ts;packages/data-mod/tsconfig.json;packages/data-mod/tsup.config.ts;packages/data-mod/turbo.json;packages/data-type/src/node/base.ts;packages/giselle-engine/package.json;packages/giselle-engine/src/core/generations/generate-image.ts;packages/giselle-engine/src/core/generations/generate-text.ts;packages/giselle-engine/src/core/generations/utils.ts;packages/giselle-engine/src/core/github/handle-webhook.ts;packages/giselle-engine/src/core/workspaces/utils.ts;packages/giselle-engine/src/http/create-handler.ts;packages/giselle-engine/src/http/router.ts;packages/language-model/src/base.ts;packages/language-model/src/google.ts;packages/workflow-designer/package.json;packages/workflow-designer/src/is-supported-connection.test.ts;packages/workflow-designer/src/is-supported-connection.ts;packages/workflow-designer/src/react/workflow-designer-context.tsx;packages/workflow-designer/src/workflow-designer.ts;packages/workflow-designer/turbo.json;pnpm-lock.yaml;tools/tsconfig/node.json
shandley,awesome-virome,45,https://github.com/shandley/awesome-virome/pull/45,.github/workflows/github-pages.yml,.github/workflows/github-pages.yml
brentyi,tyro,280,https://github.com/brentyi/tyro/pull/280,.github/workflows/pytest.yml;CLAUDE.md;pyproject.toml;src/tyro/_arguments.py;src/tyro/_resolver.py;tests/conftest.py;tests/test_conf.py;tests/test_py311_generated/test_conf_generated.py;tests/test_py311_generated/test_duplicate_subcommand_warning_generated.py,.github/workflows/pytest.yml;CLAUDE.md;pyproject.toml;src/tyro/_argparse_formatter.py;src/tyro/_arguments.py;src/tyro/_cli.py;src/tyro/_resolver.py;src/tyro/_strings.py;src/tyro/constructors/_primitive_spec.py;src/tyro/extras/_choices_type.py;tests/conftest.py;tests/test_conf.py;tests/test_flax_exclude_py313.py;tests/test_initvar.py;tests/test_positional.py;tests/test_py311_generated/test_conf_generated.py;tests/test_py311_generated/test_duplicate_subcommand_warning_generated.py;tests/test_py311_generated/test_flax_exclude_py313_generated.py;tests/test_py311_generated/test_initvar_generated.py;tests/test_py311_generated/test_positional_generated.py;tests/test_py311_generated/test_typeddict_readonly_generated.py;tests/test_typeddict_readonly.py
shandley,awesome-virome,6,https://github.com/shandley/awesome-virome/pull/6,.github/workflows/test_caching.yml;scripts/CACHING.md;scripts/apis/citations_api.py;scripts/clear_cache.py;scripts/enhance_metadata.py;scripts/tests/README.md;scripts/tests/test_cache_manager.py,.github/workflows/test_caching.yml;scripts/CACHING.md;scripts/apis/citations_api.py;scripts/clear_cache.py;scripts/enhance_metadata.py;scripts/tests/README.md;scripts/tests/test_cache_manager.py
